stateFIPS,State,censusTract,County,Census Tract,Year,Value
17,Illinois,17111871207,McHenry,17111871207,2013-2017,24.90%
17,Illinois,17111871208,McHenry,17111871208,2013-2017,15.60%
17,Illinois,17111871209,McHenry,17111871209,2013-2017,17.20%
17,Illinois,17111871301,McHenry,17111871301,2013-2017,31.50%
17,Illinois,17111871304,McHenry,17111871304,2013-2017,25.40%
17,Illinois,17111871305,McHenry,17111871305,2013-2017,25.20%
17,Illinois,17111871306,McHenry,17111871306,2013-2017,18.70%
17,Illinois,17111871307,McHenry,17111871307,2013-2017,20.30%
17,Illinois,17111871310,McHenry,17111871310,2013-2017,22.40%
17,Illinois,17111871311,McHenry,17111871311,2013-2017,19.80%
17,Illinois,17111871402,McHenry,17111871402,2013-2017,19.50%
17,Illinois,17111871404,McHenry,17111871404,2013-2017,24.00%
17,Illinois,17111871500,McHenry,17111871500,2013-2017,26.10%
17,Illinois,17111871600,McHenry,17111871600,2013-2017,24.10%
17,Illinois,17113000102,McLean,17113000102,2013-2017,42.50%
17,Illinois,17113000104,McLean,17113000104,2013-2017,39.90%
17,Illinois,17113000105,McLean,17113000105,2013-2017,39.70%
17,Illinois,17113000200,McLean,17113000200,2013-2017,12.80%
17,Illinois,17113000301,McLean,17113000301,2013-2017,45.70%
17,Illinois,17113000302,McLean,17113000302,2013-2017,33.50%
17,Illinois,17113000400,McLean,17113000400,2013-2017,20.30%
17,Illinois,17113000501,McLean,17113000501,2013-2017,37.40%
17,Illinois,17113000502,McLean,17113000502,2013-2017,32.00%
17,Illinois,17113000504,McLean,17113000504,2013-2017,30.80%
17,Illinois,17113000505,McLean,17113000505,2013-2017,36.10%
17,Illinois,17113001103,McLean,17113001103,2013-2017,31.00%
17,Illinois,17113001104,McLean,17113001104,2013-2017,31.30%
17,Illinois,17113001105,McLean,17113001105,2013-2017,37.40%
17,Illinois,17113001106,McLean,17113001106,2013-2017,55.20%
17,Illinois,17113001200,McLean,17113001200,2013-2017,28.50%
17,Illinois,17113001301,McLean,17113001301,2013-2017,33.40%
17,Illinois,17113001302,McLean,17113001302,2013-2017,54.40%
17,Illinois,17113001303,McLean,17113001303,2013-2017,48.20%
17,Illinois,17113001402,McLean,17113001402,2013-2017,40.40%
17,Illinois,17113001403,McLean,17113001403,2013-2017,25.90%
17,Illinois,17113001404,McLean,17113001404,2013-2017,36.80%
17,Illinois,17113001500,McLean,17113001500,2013-2017,42.50%
17,Illinois,17113001600,McLean,17113001600,2013-2017,29.30%
17,Illinois,17113001700,McLean,17113001700,2013-2017,34.10%
17,Illinois,17113001800,McLean,17113001800,2013-2017,29.20%
17,Illinois,17113002101,McLean,17113002101,2013-2017,39.40%
17,Illinois,17113002102,McLean,17113002102,2013-2017,42.40%
17,Illinois,17113005101,McLean,17113005101,2013-2017,31.70%
17,Illinois,17113005102,McLean,17113005102,2013-2017,32.70%
17,Illinois,17113005201,McLean,17113005201,2013-2017,40.70%
17,Illinois,17113005202,McLean,17113005202,2013-2017,37.60%
17,Illinois,17113005400,McLean,17113005400,2013-2017,29.80%
17,Illinois,17113005501,McLean,17113005501,2013-2017,46.50%
17,Illinois,17113005502,McLean,17113005502,2013-2017,34.50%
17,Illinois,17113005601,McLean,17113005601,2013-2017,35.40%
17,Illinois,17113005602,McLean,17113005602,2013-2017,26.40%
17,Illinois,17113005700,McLean,17113005700,2013-2017,38.90%
17,Illinois,17113005800,McLean,17113005800,2013-2017,37.70%
17,Illinois,17113005900,McLean,17113005900,2013-2017,45.40%
17,Illinois,17113006000,McLean,17113006000,2013-2017,27.70%
17,Illinois,17129010100,Menard,17129010100,2013-2017,25.00%
17,Illinois,17129010200,Menard,17129010200,2013-2017,27.70%
17,Illinois,17129010300,Menard,17129010300,2013-2017,29.90%
17,Illinois,17131040100,Mercer,17131040100,2013-2017,33.30%
17,Illinois,17131040200,Mercer,17131040200,2013-2017,26.00%
17,Illinois,17131040300,Mercer,17131040300,2013-2017,25.10%
17,Illinois,17131040400,Mercer,17131040400,2013-2017,20.90%
17,Illinois,17133600101,Monroe,17133600101,2013-2017,33.90%
17,Illinois,17133600102,Monroe,17133600102,2013-2017,26.40%
17,Illinois,17133600401,Monroe,17133600401,2013-2017,30.40%
17,Illinois,17133600402,Monroe,17133600402,2013-2017,27.70%
17,Illinois,17133600501,Monroe,17133600501,2013-2017,30.40%
17,Illinois,17133600502,Monroe,17133600502,2013-2017,31.30%
17,Illinois,17135957300,Montgomery,17135957300,2013-2017,43.80%
17,Illinois,17135957400,Montgomery,17135957400,2013-2017,52.70%
17,Illinois,17135957500,Montgomery,17135957500,2013-2017,39.70%
17,Illinois,17135957600,Montgomery,17135957600,2013-2017,53.70%
17,Illinois,17135957700,Montgomery,17135957700,2013-2017,45.50%
17,Illinois,17135957800,Montgomery,17135957800,2013-2017,41.30%
17,Illinois,17135957900,Montgomery,17135957900,2013-2017,34.60%
17,Illinois,17135958000,Montgomery,17135958000,2013-2017,42.20%
17,Illinois,17137951400,Morgan,17137951400,2013-2017,23.10%
17,Illinois,17137951500,Morgan,17137951500,2013-2017,25.30%
17,Illinois,17137951600,Morgan,17137951600,2013-2017,30.30%
17,Illinois,17137951700,Morgan,17137951700,2013-2017,22.00%
17,Illinois,17137951800,Morgan,17137951800,2013-2017,32.30%
17,Illinois,17137951900,Morgan,17137951900,2013-2017,34.50%
17,Illinois,17137952000,Morgan,17137952000,2013-2017,31.30%
17,Illinois,17137952100,Morgan,17137952100,2013-2017,28.60%
17,Illinois,17137952200,Morgan,17137952200,2013-2017,27.70%
17,Illinois,17137952300,Morgan,17137952300,2013-2017,21.50%
17,Illinois,17139976900,Moultrie,17139976900,2013-2017,16.20%
17,Illinois,17139977000,Moultrie,17139977000,2013-2017,30.50%
17,Illinois,17139977100,Moultrie,17139977100,2013-2017,36.60%
17,Illinois,17139977200,Moultrie,17139977200,2013-2017,27.80%
17,Illinois,17141960700,Ogle,17141960700,2013-2017,28.60%
17,Illinois,17141960800,Ogle,17141960800,2013-2017,24.50%
17,Illinois,17141960900,Ogle,17141960900,2013-2017,29.40%
17,Illinois,17141961000,Ogle,17141961000,2013-2017,25.30%
17,Illinois,17141961100,Ogle,17141961100,2013-2017,18.40%
17,Illinois,17141961200,Ogle,17141961200,2013-2017,24.20%
17,Illinois,17141961300,Ogle,17141961300,2013-2017,20.10%
17,Illinois,17141961400,Ogle,17141961400,2013-2017,25.60%
17,Illinois,17141961500,Ogle,17141961500,2013-2017,32.60%
17,Illinois,17141961600,Ogle,17141961600,2013-2017,23.00%
17,Illinois,17141961700,Ogle,17141961700,2013-2017,30.50%
17,Illinois,17143000100,Peoria,17143000100,2013-2017,34.90%
17,Illinois,17143000200,Peoria,17143000200,2013-2017,20.80%
17,Illinois,17143000300,Peoria,17143000300,2013-2017,26.00%
17,Illinois,17143000500,Peoria,17143000500,2013-2017,21.30%
17,Illinois,17143000600,Peoria,17143000600,2013-2017,34.30%
17,Illinois,17143000900,Peoria,17143000900,2013-2017,15.50%
17,Illinois,17143001200,Peoria,17143001200,2013-2017,18.00%
17,Illinois,17143001300,Peoria,17143001300,2013-2017,32.60%
17,Illinois,17143001500,Peoria,17143001500,2013-2017,22.80%
17,Illinois,17143001600,Peoria,17143001600,2013-2017,32.30%
17,Illinois,17143001800,Peoria,17143001800,2013-2017,21.50%
17,Illinois,17143001900,Peoria,17143001900,2013-2017,37.70%
17,Illinois,17143002000,Peoria,17143002000,2013-2017,44.20%
17,Illinois,17143002100,Peoria,17143002100,2013-2017,33.00%
17,Illinois,17143002200,Peoria,17143002200,2013-2017,34.00%
17,Illinois,17143002300,Peoria,17143002300,2013-2017,32.60%
17,Illinois,17143002400,Peoria,17143002400,2013-2017,23.80%
17,Illinois,17143002500,Peoria,17143002500,2013-2017,27.30%
17,Illinois,17143002600,Peoria,17143002600,2013-2017,25.30%
17,Illinois,17143002701,Peoria,17143002701,2013-2017,30.10%
17,Illinois,17143002702,Peoria,17143002702,2013-2017,35.40%
17,Illinois,17143002800,Peoria,17143002800,2013-2017,25.80%
17,Illinois,17143002900,Peoria,17143002900,2013-2017,22.90%
17,Illinois,17143003000,Peoria,17143003000,2013-2017,23.50%
17,Illinois,17143003101,Peoria,17143003101,2013-2017,26.50%
17,Illinois,17143003102,Peoria,17143003102,2013-2017,38.10%
17,Illinois,17143003200,Peoria,17143003200,2013-2017,31.40%
17,Illinois,17143003300,Peoria,17143003300,2013-2017,35.50%
17,Illinois,17143003401,Peoria,17143003401,2013-2017,30.90%
17,Illinois,17143003402,Peoria,17143003402,2013-2017,28.50%
17,Illinois,17143003601,Peoria,17143003601,2013-2017,25.30%
17,Illinois,17143003602,Peoria,17143003602,2013-2017,23.80%
17,Illinois,17143003700,Peoria,17143003700,2013-2017,22.70%
17,Illinois,17143003800,Peoria,17143003800,2013-2017,19.50%
17,Illinois,17143003900,Peoria,17143003900,2013-2017,28.60%
17,Illinois,17143004000,Peoria,17143004000,2013-2017,25.50%
17,Illinois,17143004101,Peoria,17143004101,2013-2017,30.30%
17,Illinois,17143004102,Peoria,17143004102,2013-2017,28.70%
17,Illinois,17143004200,Peoria,17143004200,2013-2017,27.30%
17,Illinois,17143004300,Peoria,17143004300,2013-2017,28.40%
17,Illinois,17143004400,Peoria,17143004400,2013-2017,21.40%
17,Illinois,17143004500,Peoria,17143004500,2013-2017,36.40%
17,Illinois,17143004600,Peoria,17143004600,2013-2017,35.90%
17,Illinois,17143004801,Peoria,17143004801,2013-2017,38.70%
17,Illinois,17143004802,Peoria,17143004802,2013-2017,24.10%
17,Illinois,17143004901,Peoria,17143004901,2013-2017,30.90%
17,Illinois,17143004902,Peoria,17143004902,2013-2017,29.60%
17,Illinois,17143005000,Peoria,17143005000,2013-2017,17.10%
17,Illinois,17145030100,Perry,17145030100,2013-2017,20.40%
17,Illinois,17145030200,Perry,17145030200,2013-2017,34.10%
17,Illinois,17145030300,Perry,17145030300,2013-2017,17.10%
17,Illinois,17145030400,Perry,17145030400,2013-2017,29.40%
17,Illinois,17145030500,Perry,17145030500,2013-2017,34.40%
17,Illinois,17145030600,Perry,17145030600,2013-2017,34.60%
17,Illinois,17147954500,Piatt,17147954500,2013-2017,16.80%
17,Illinois,17147954600,Piatt,17147954600,2013-2017,17.00%
17,Illinois,17147954700,Piatt,17147954700,2013-2017,24.40%
17,Illinois,17147954800,Piatt,17147954800,2013-2017,17.20%
17,Illinois,17149952400,Pike,17149952400,2013-2017,32.90%
17,Illinois,17149952500,Pike,17149952500,2013-2017,28.00%
17,Illinois,17149952600,Pike,17149952600,2013-2017,30.30%
17,Illinois,17149952700,Pike,17149952700,2013-2017,29.90%
17,Illinois,17149952800,Pike,17149952800,2013-2017,30.30%
17,Illinois,17151971200,Pope,17151971200,2013-2017,25.10%
17,Illinois,17151971300,Pope,17151971300,2013-2017,30.20%
17,Illinois,17153971000,Pulaski,17153971000,2013-2017,25.40%
17,Illinois,17153971100,Pulaski,17153971100,2013-2017,23.10%
17,Illinois,17155954500,Putnam,17155954500,2013-2017,28.70%
17,Illinois,17155954600,Putnam,17155954600,2013-2017,30.40%
17,Illinois,17157950500,Randolph,17157950500,2013-2017,26.70%
17,Illinois,17157950600,Randolph,17157950600,2013-2017,32.00%
17,Illinois,17157950700,Randolph,17157950700,2013-2017,32.40%
17,Illinois,17157950800,Randolph,17157950800,2013-2017,28.40%
17,Illinois,17157950900,Randolph,17157950900,2013-2017,25.70%
17,Illinois,17157951000,Randolph,17157951000,2013-2017,28.50%
17,Illinois,17157951100,Randolph,17157951100,2013-2017,26.40%
17,Illinois,17157951200,Randolph,17157951200,2013-2017,25.60%
17,Illinois,17157951300,Randolph,17157951300,2013-2017,32.40%
17,Illinois,17159977900,Richland,17159977900,2013-2017,24.50%
17,Illinois,17159978000,Richland,17159978000,2013-2017,34.30%
17,Illinois,17159978100,Richland,17159978100,2013-2017,30.90%
17,Illinois,17159978200,Richland,17159978200,2013-2017,30.70%
17,Illinois,17159978300,Richland,17159978300,2013-2017,33.10%
17,Illinois,17161020100,Rock Island,17161020100,2013-2017,25.30%
17,Illinois,17161020200,Rock Island,17161020200,2013-2017,27.00%
17,Illinois,17161020300,Rock Island,17161020300,2013-2017,27.30%
17,Illinois,17161020400,Rock Island,17161020400,2013-2017,20.20%
17,Illinois,17161020600,Rock Island,17161020600,2013-2017,16.30%
17,Illinois,17161020700,Rock Island,17161020700,2013-2017,15.40%
17,Illinois,17161020800,Rock Island,17161020800,2013-2017,22.90%
17,Illinois,17161020900,Rock Island,17161020900,2013-2017,31.90%
17,Illinois,17161021000,Rock Island,17161021000,2013-2017,25.30%
17,Illinois,17161021100,Rock Island,17161021100,2013-2017,21.30%
17,Illinois,17161021200,Rock Island,17161021200,2013-2017,30.80%
17,Illinois,17161021300,Rock Island,17161021300,2013-2017,24.80%
17,Illinois,17161021400,Rock Island,17161021400,2013-2017,21.70%
17,Illinois,17161021500,Rock Island,17161021500,2013-2017,25.20%
17,Illinois,17161021600,Rock Island,17161021600,2013-2017,31.80%
17,Illinois,17161021700,Rock Island,17161021700,2013-2017,21.50%
17,Illinois,17161021800,Rock Island,17161021800,2013-2017,21.40%
17,Illinois,17161021900,Rock Island,17161021900,2013-2017,29.50%
17,Illinois,17161022000,Rock Island,17161022000,2013-2017,26.80%
17,Illinois,17161022100,Rock Island,17161022100,2013-2017,35.00%
17,Illinois,17161022200,Rock Island,17161022200,2013-2017,27.10%
17,Illinois,17161022300,Rock Island,17161022300,2013-2017,18.90%
17,Illinois,17161022600,Rock Island,17161022600,2013-2017,20.40%
17,Illinois,17161022800,Rock Island,17161022800,2013-2017,27.90%
17,Illinois,17161022900,Rock Island,17161022900,2013-2017,33.60%
17,Illinois,17161023000,Rock Island,17161023000,2013-2017,26.20%
17,Illinois,17161023100,Rock Island,17161023100,2013-2017,26.70%
17,Illinois,17161023200,Rock Island,17161023200,2013-2017,25.30%
17,Illinois,17161023300,Rock Island,17161023300,2013-2017,47.40%
17,Illinois,17161023500,Rock Island,17161023500,2013-2017,20.40%
17,Illinois,17161023600,Rock Island,17161023600,2013-2017,21.30%
17,Illinois,17161023700,Rock Island,17161023700,2013-2017,21.20%
17,Illinois,17161024000,Rock Island,17161024000,2013-2017,32.40%
17,Illinois,17161024101,Rock Island,17161024101,2013-2017,24.40%
17,Illinois,17161024102,Rock Island,17161024102,2013-2017,25.00%
17,Illinois,17161024103,Rock Island,17161024103,2013-2017,27.80%
17,Illinois,17161024200,Rock Island,17161024200,2013-2017,28.40%
17,Illinois,17161024300,Rock Island,17161024300,2013-2017,22.10%
17,Illinois,17161024400,Rock Island,17161024400,2013-2017,22.80%
17,Illinois,17161024500,Rock Island,17161024500,2013-2017,22.70%
17,Illinois,17165955100,Saline,17165955100,2013-2017,40.70%
17,Illinois,17165955500,Saline,17165955500,2013-2017,33.40%
17,Illinois,17165955600,Saline,17165955600,2013-2017,20.20%
17,Illinois,17165955700,Saline,17165955700,2013-2017,18.00%
17,Illinois,17165955800,Saline,17165955800,2013-2017,24.00%
17,Illinois,17165955900,Saline,17165955900,2013-2017,25.80%
17,Illinois,17165956000,Saline,17165956000,2013-2017,25.90%
17,Illinois,17165956100,Saline,17165956100,2013-2017,32.50%
17,Illinois,17165956200,Saline,17165956200,2013-2017,22.80%
17,Illinois,17167000100,Sangamon,17167000100,2013-2017,21.00%
17,Illinois,17167000201,Sangamon,17167000201,2013-2017,27.40%
17,Illinois,17167000202,Sangamon,17167000202,2013-2017,23.70%
17,Illinois,17167000300,Sangamon,17167000300,2013-2017,28.50%
17,Illinois,17167000400,Sangamon,17167000400,2013-2017,26.00%
17,Illinois,17167000501,Sangamon,17167000501,2013-2017,20.60%
17,Illinois,17167000503,Sangamon,17167000503,2013-2017,19.30%
17,Illinois,17167000504,Sangamon,17167000504,2013-2017,31.70%
17,Illinois,17167000600,Sangamon,17167000600,2013-2017,19.30%
17,Illinois,17167000700,Sangamon,17167000700,2013-2017,27.00%
17,Illinois,17167000800,Sangamon,17167000800,2013-2017,15.80%
17,Illinois,17167000900,Sangamon,17167000900,2013-2017,13.30%
17,Illinois,17167001001,Sangamon,17167001001,2013-2017,26.70%
17,Illinois,17167001003,Sangamon,17167001003,2013-2017,14.90%
17,Illinois,17167001004,Sangamon,17167001004,2013-2017,20.40%
17,Illinois,17167001100,Sangamon,17167001100,2013-2017,31.70%
17,Illinois,17167001200,Sangamon,17167001200,2013-2017,22.70%
17,Illinois,17167001300,Sangamon,17167001300,2013-2017,17.30%
17,Illinois,17167001400,Sangamon,17167001400,2013-2017,26.20%
17,Illinois,17167001500,Sangamon,17167001500,2013-2017,17.60%
17,Illinois,17167001600,Sangamon,17167001600,2013-2017,14.80%
17,Illinois,17167001700,Sangamon,17167001700,2013-2017,14.30%
17,Illinois,17167001800,Sangamon,17167001800,2013-2017,23.00%
17,Illinois,17167001900,Sangamon,17167001900,2013-2017,13.40%
17,Illinois,17167002000,Sangamon,17167002000,2013-2017,27.50%
17,Illinois,17167002100,Sangamon,17167002100,2013-2017,21.50%
17,Illinois,17167002200,Sangamon,17167002200,2013-2017,20.10%
17,Illinois,17167002300,Sangamon,17167002300,2013-2017,18.20%
17,Illinois,17167002400,Sangamon,17167002400,2013-2017,18.10%
17,Illinois,17167002500,Sangamon,17167002500,2013-2017,23.70%
17,Illinois,17167002600,Sangamon,17167002600,2013-2017,23.20%
17,Illinois,17167002700,Sangamon,17167002700,2013-2017,27.30%
17,Illinois,17167002801,Sangamon,17167002801,2013-2017,24.20%
17,Illinois,17167002802,Sangamon,17167002802,2013-2017,25.80%
17,Illinois,17167002900,Sangamon,17167002900,2013-2017,33.50%
17,Illinois,17167003000,Sangamon,17167003000,2013-2017,30.40%
17,Illinois,17167003100,Sangamon,17167003100,2013-2017,27.80%
17,Illinois,17167003201,Sangamon,17167003201,2013-2017,23.10%
17,Illinois,17167003202,Sangamon,17167003202,2013-2017,24.10%
17,Illinois,17167003203,Sangamon,17167003203,2013-2017,30.30%
17,Illinois,17167003300,Sangamon,17167003300,2013-2017,24.20%
17,Illinois,17167003400,Sangamon,17167003400,2013-2017,34.00%
17,Illinois,17167003500,Sangamon,17167003500,2013-2017,20.90%
17,Illinois,17167003601,Sangamon,17167003601,2013-2017,14.50%
17,Illinois,17167003602,Sangamon,17167003602,2013-2017,24.70%
17,Illinois,17167003603,Sangamon,17167003603,2013-2017,26.60%
17,Illinois,17167003604,Sangamon,17167003604,2013-2017,26.10%
17,Illinois,17167003700,Sangamon,17167003700,2013-2017,27.50%
17,Illinois,17167003801,Sangamon,17167003801,2013-2017,14.10%
17,Illinois,17167003802,Sangamon,17167003802,2013-2017,24.40%
17,Illinois,17167003901,Sangamon,17167003901,2013-2017,29.70%
17,Illinois,17167003902,Sangamon,17167003902,2013-2017,16.70%
17,Illinois,17167004000,Sangamon,17167004000,2013-2017,28.60%
17,Illinois,17169970100,Schuyler,17169970100,2013-2017,37.40%
17,Illinois,17169970200,Schuyler,17169970200,2013-2017,33.90%
17,Illinois,17169970300,Schuyler,17169970300,2013-2017,37.80%
17,Illinois,17171970600,Scott,17171970600,2013-2017,41.70%
17,Illinois,17171970700,Scott,17171970700,2013-2017,35.70%
17,Illinois,17173959100,Shelby,17173959100,2013-2017,34.40%
17,Illinois,17173959200,Shelby,17173959200,2013-2017,39.60%
17,Illinois,17173959300,Shelby,17173959300,2013-2017,35.10%
17,Illinois,17173959400,Shelby,17173959400,2013-2017,39.60%
17,Illinois,17173959500,Shelby,17173959500,2013-2017,41.80%
17,Illinois,17173959600,Shelby,17173959600,2013-2017,43.70%
17,Illinois,17163500400,St. Clair,17163500400,2013-2017,15.80%
17,Illinois,17163500500,St. Clair,17163500500,2013-2017,14.50%
17,Illinois,17163500900,St. Clair,17163500900,2013-2017,9.10%
17,Illinois,17163501100,St. Clair,17163501100,2013-2017,2.50%
17,Illinois,17163501200,St. Clair,17163501200,2013-2017,14.00%
17,Illinois,17163501300,St. Clair,17163501300,2013-2017,16.90%
17,Illinois,17163501400,St. Clair,17163501400,2013-2017,27.10%
17,Illinois,17163501501,St. Clair,17163501501,2013-2017,14.40%
17,Illinois,17163501502,St. Clair,17163501502,2013-2017,25.20%
17,Illinois,17163501602,St. Clair,17163501602,2013-2017,26.70%
17,Illinois,17163501603,St. Clair,17163501603,2013-2017,28.70%
17,Illinois,17163501604,St. Clair,17163501604,2013-2017,30.00%
17,Illinois,17163501605,St. Clair,17163501605,2013-2017,32.70%
17,Illinois,17163501700,St. Clair,17163501700,2013-2017,21.40%
17,Illinois,17163501800,St. Clair,17163501800,2013-2017,40.00%
17,Illinois,17163501900,St. Clair,17163501900,2013-2017,33.60%
17,Illinois,17163502100,St. Clair,17163502100,2013-2017,13.20%
17,Illinois,17163502200,St. Clair,17163502200,2013-2017,8.40%
17,Illinois,17163502300,St. Clair,17163502300,2013-2017,35.20%
17,Illinois,17163502401,St. Clair,17163502401,2013-2017,17.70%
17,Illinois,17163502404,St. Clair,17163502404,2013-2017,14.80%
17,Illinois,17163502500,St. Clair,17163502500,2013-2017,9.30%
17,Illinois,17163502602,St. Clair,17163502602,2013-2017,17.80%
17,Illinois,17163502603,St. Clair,17163502603,2013-2017,23.30%
17,Illinois,17163502700,St. Clair,17163502700,2013-2017,10.40%
17,Illinois,17163502800,St. Clair,17163502800,2013-2017,16.60%
17,Illinois,17163502900,St. Clair,17163502900,2013-2017,24.70%
17,Illinois,17163503100,St. Clair,17163503100,2013-2017,27.50%
17,Illinois,17163503202,St. Clair,17163503202,2013-2017,28.00%
17,Illinois,17163503203,St. Clair,17163503203,2013-2017,27.10%
17,Illinois,17163503211,St. Clair,17163503211,2013-2017,27.90%
17,Illinois,17163503301,St. Clair,17163503301,2013-2017,30.20%
17,Illinois,17163503304,St. Clair,17163503304,2013-2017,32.20%
17,Illinois,17163503322,St. Clair,17163503322,2013-2017,36.60%
17,Illinois,17163503323,St. Clair,17163503323,2013-2017,27.80%
17,Illinois,17163503324,St. Clair,17163503324,2013-2017,34.30%
17,Illinois,17163503332,St. Clair,17163503332,2013-2017,27.60%
17,Illinois,17163503334,St. Clair,17163503334,2013-2017,23.90%
17,Illinois,17163503402,St. Clair,17163503402,2013-2017,31.00%
17,Illinois,17163503404,St. Clair,17163503404,2013-2017,34.00%
17,Illinois,17163503411,St. Clair,17163503411,2013-2017,30.00%
17,Illinois,17163503412,St. Clair,17163503412,2013-2017,35.70%
17,Illinois,17163503413,St. Clair,17163503413,2013-2017,30.30%
17,Illinois,17163503414,St. Clair,17163503414,2013-2017,30.80%
17,Illinois,17163503800,St. Clair,17163503800,2013-2017,29.30%
17,Illinois,17163503903,St. Clair,17163503903,2013-2017,35.40%
17,Illinois,17163503904,St. Clair,17163503904,2013-2017,33.10%
17,Illinois,17163503905,St. Clair,17163503905,2013-2017,36.30%
17,Illinois,17163503906,St. Clair,17163503906,2013-2017,24.90%
17,Illinois,17163504001,St. Clair,17163504001,2013-2017,24.10%
17,Illinois,17163504002,St. Clair,17163504002,2013-2017,18.70%
17,Illinois,17163504302,St. Clair,17163504302,2013-2017,27.20%
17,Illinois,17163504303,St. Clair,17163504303,2013-2017,25.30%
17,Illinois,17163504351,St. Clair,17163504351,2013-2017,16.70%
17,Illinois,17163504352,St. Clair,17163504352,2013-2017,31.70%
17,Illinois,17163504353,St. Clair,17163504353,2013-2017,33.90%
17,Illinois,17163504354,St. Clair,17163504354,2013-2017,27.00%
17,Illinois,17163504355,St. Clair,17163504355,2013-2017,29.60%
17,Illinois,17163504500,St. Clair,17163504500,2013-2017,14.70%
17,Illinois,17163504600,St. Clair,17163504600,2013-2017,18.30%
17,Illinois,17175951400,Stark,17175951400,2013-2017,30.30%
17,Illinois,17175951500,Stark,17175951500,2013-2017,25.90%
17,Illinois,17177000100,Stephenson,17177000100,2013-2017,24.90%
17,Illinois,17177000200,Stephenson,17177000200,2013-2017,25.00%
17,Illinois,17177000300,Stephenson,17177000300,2013-2017,25.80%
17,Illinois,17177000400,Stephenson,17177000400,2013-2017,30.50%
17,Illinois,17177000500,Stephenson,17177000500,2013-2017,25.50%
17,Illinois,17177000600,Stephenson,17177000600,2013-2017,16.90%
17,Illinois,17177000700,Stephenson,17177000700,2013-2017,23.20%
17,Illinois,17177000800,Stephenson,17177000800,2013-2017,29.70%
17,Illinois,17177000900,Stephenson,17177000900,2013-2017,36.80%
17,Illinois,17177001000,Stephenson,17177001000,2013-2017,35.20%
17,Illinois,17177001100,Stephenson,17177001100,2013-2017,25.70%
17,Illinois,17177001200,Stephenson,17177001200,2013-2017,24.30%
17,Illinois,17177001300,Stephenson,17177001300,2013-2017,33.60%
17,Illinois,17179020100,Tazewell,17179020100,2013-2017,26.20%
17,Illinois,17179020301,Tazewell,17179020301,2013-2017,17.90%
17,Illinois,17179020302,Tazewell,17179020302,2013-2017,32.40%
17,Illinois,17179020400,Tazewell,17179020400,2013-2017,23.70%
17,Illinois,17179020500,Tazewell,17179020500,2013-2017,24.80%
17,Illinois,17179020600,Tazewell,17179020600,2013-2017,24.30%
17,Illinois,17179020700,Tazewell,17179020700,2013-2017,28.80%
17,Illinois,17179020800,Tazewell,17179020800,2013-2017,23.20%
17,Illinois,17179020900,Tazewell,17179020900,2013-2017,19.80%
17,Illinois,17179021000,Tazewell,17179021000,2013-2017,18.90%
17,Illinois,17179021101,Tazewell,17179021101,2013-2017,21.50%
17,Illinois,17179021102,Tazewell,17179021102,2013-2017,30.00%
17,Illinois,17179021201,Tazewell,17179021201,2013-2017,20.50%
17,Illinois,17179021202,Tazewell,17179021202,2013-2017,33.00%
17,Illinois,17179021203,Tazewell,17179021203,2013-2017,26.90%
17,Illinois,17179021500,Tazewell,17179021500,2013-2017,26.30%
17,Illinois,17179021603,Tazewell,17179021603,2013-2017,25.10%
17,Illinois,17179021604,Tazewell,17179021604,2013-2017,25.40%
17,Illinois,17179021605,Tazewell,17179021605,2013-2017,30.90%
17,Illinois,17179021606,Tazewell,17179021606,2013-2017,30.80%
17,Illinois,17179021701,Tazewell,17179021701,2013-2017,19.50%
17,Illinois,17179021702,Tazewell,17179021702,2013-2017,23.40%
17,Illinois,17179021801,Tazewell,17179021801,2013-2017,23.10%
17,Illinois,17179021802,Tazewell,17179021802,2013-2017,29.20%
17,Illinois,17179021900,Tazewell,17179021900,2013-2017,23.00%
17,Illinois,17179022000,Tazewell,17179022000,2013-2017,20.90%
17,Illinois,17179022100,Tazewell,17179022100,2013-2017,30.00%
17,Illinois,17179022200,Tazewell,17179022200,2013-2017,18.70%
17,Illinois,17179022300,Tazewell,17179022300,2013-2017,19.90%
17,Illinois,17179022400,Tazewell,17179022400,2013-2017,21.10%
17,Illinois,17181950100,Union,17181950100,2013-2017,22.40%
17,Illinois,17181950200,Union,17181950200,2013-2017,22.80%
17,Illinois,17181950300,Union,17181950300,2013-2017,30.10%
17,Illinois,17181950400,Union,17181950400,2013-2017,31.10%
17,Illinois,17181950500,Union,17181950500,2013-2017,17.90%
17,Illinois,17183000100,Vermilion,17183000100,2013-2017,8.20%
17,Illinois,17183000200,Vermilion,17183000200,2013-2017,13.50%
17,Illinois,17183000300,Vermilion,17183000300,2013-2017,19.80%
17,Illinois,17183000400,Vermilion,17183000400,2013-2017,10.70%
17,Illinois,17183000500,Vermilion,17183000500,2013-2017,31.40%
17,Illinois,17183000600,Vermilion,17183000600,2013-2017,7.60%
17,Illinois,17183000700,Vermilion,17183000700,2013-2017,28.80%
17,Illinois,17183000800,Vermilion,17183000800,2013-2017,23.60%
17,Illinois,17183000900,Vermilion,17183000900,2013-2017,13.20%
17,Illinois,17183001200,Vermilion,17183001200,2013-2017,31.40%
17,Illinois,17183001300,Vermilion,17183001300,2013-2017,23.60%
17,Illinois,17183010100,Vermilion,17183010100,2013-2017,25.60%
