stateFIPS,State,censusTract,Census Tract,Year,Value
17,Illinois,17141961300,"Ogle County, IL - 17141961300",2013-2017,53.30%
17,Illinois,17141961400,"Ogle County, IL - 17141961400",2013-2017,56.00%
17,Illinois,17141961500,"Ogle County, IL - 17141961500",2013-2017,67.20%
17,Illinois,17141961600,"Ogle County, IL - 17141961600",2013-2017,73.90%
17,Illinois,17141961700,"Ogle County, IL - 17141961700",2013-2017,77.00%
17,Illinois,17143000100,"Peoria County, IL - 17143000100",2013-2017,45.90%
17,Illinois,17143000200,"Peoria County, IL - 17143000200",2013-2017,51.60%
17,Illinois,17143000300,"Peoria County, IL - 17143000300",2013-2017,40.60%
17,Illinois,17143000500,"Peoria County, IL - 17143000500",2013-2017,37.70%
17,Illinois,17143000600,"Peoria County, IL - 17143000600",2013-2017,64.00%
17,Illinois,17143000900,"Peoria County, IL - 17143000900",2013-2017,37.40%
17,Illinois,17143001200,"Peoria County, IL - 17143001200",2013-2017,52.70%
17,Illinois,17143001300,"Peoria County, IL - 17143001300",2013-2017,41.90%
17,Illinois,17143001500,"Peoria County, IL - 17143001500",2013-2017,62.30%
17,Illinois,17143001600,"Peoria County, IL - 17143001600",2013-2017,57.40%
17,Illinois,17143001800,"Peoria County, IL - 17143001800",2013-2017,59.70%
17,Illinois,17143001900,"Peoria County, IL - 17143001900",2013-2017,82.50%
17,Illinois,17143002000,"Peoria County, IL - 17143002000",2013-2017,87.50%
17,Illinois,17143002100,"Peoria County, IL - 17143002100",2013-2017,66.60%
17,Illinois,17143002200,"Peoria County, IL - 17143002200",2013-2017,69.20%
17,Illinois,17143002300,"Peoria County, IL - 17143002300",2013-2017,70.90%
17,Illinois,17143002400,"Peoria County, IL - 17143002400",2013-2017,62.60%
17,Illinois,17143002500,"Peoria County, IL - 17143002500",2013-2017,65.50%
17,Illinois,17143002600,"Peoria County, IL - 17143002600",2013-2017,69.20%
17,Illinois,17143002701,"Peoria County, IL - 17143002701",2013-2017,70.40%
17,Illinois,17143002702,"Peoria County, IL - 17143002702",2013-2017,59.60%
17,Illinois,17143002800,"Peoria County, IL - 17143002800",2013-2017,65.60%
17,Illinois,17143002900,"Peoria County, IL - 17143002900",2013-2017,65.90%
17,Illinois,17143003000,"Peoria County, IL - 17143003000",2013-2017,75.70%
17,Illinois,17143003101,"Peoria County, IL - 17143003101",2013-2017,76.00%
17,Illinois,17143003102,"Peoria County, IL - 17143003102",2013-2017,73.20%
17,Illinois,17143003200,"Peoria County, IL - 17143003200",2013-2017,65.30%
17,Illinois,17143003300,"Peoria County, IL - 17143003300",2013-2017,63.10%
17,Illinois,17143003401,"Peoria County, IL - 17143003401",2013-2017,83.20%
17,Illinois,17143003402,"Peoria County, IL - 17143003402",2013-2017,80.20%
17,Illinois,17143003601,"Peoria County, IL - 17143003601",2013-2017,67.60%
17,Illinois,17143003602,"Peoria County, IL - 17143003602",2013-2017,64.80%
17,Illinois,17143003700,"Peoria County, IL - 17143003700",2013-2017,67.70%
17,Illinois,17143003800,"Peoria County, IL - 17143003800",2013-2017,70.50%
17,Illinois,17143003900,"Peoria County, IL - 17143003900",2013-2017,78.90%
17,Illinois,17143004000,"Peoria County, IL - 17143004000",2013-2017,64.00%
17,Illinois,17143004101,"Peoria County, IL - 17143004101",2013-2017,76.60%
17,Illinois,17143004102,"Peoria County, IL - 17143004102",2013-2017,51.80%
17,Illinois,17143004200,"Peoria County, IL - 17143004200",2013-2017,74.70%
17,Illinois,17143004300,"Peoria County, IL - 17143004300",2013-2017,76.00%
17,Illinois,17143004400,"Peoria County, IL - 17143004400",2013-2017,61.10%
17,Illinois,17143004500,"Peoria County, IL - 17143004500",2013-2017,65.60%
17,Illinois,17143004600,"Peoria County, IL - 17143004600",2013-2017,64.00%
17,Illinois,17143004801,"Peoria County, IL - 17143004801",2013-2017,68.00%
17,Illinois,17143004802,"Peoria County, IL - 17143004802",2013-2017,63.80%
17,Illinois,17143004901,"Peoria County, IL - 17143004901",2013-2017,66.90%
17,Illinois,17143004902,"Peoria County, IL - 17143004902",2013-2017,68.90%
17,Illinois,17143005000,"Peoria County, IL - 17143005000",2013-2017,43.60%
17,Illinois,17145030100,"Perry County, IL - 17145030100",2013-2017,54.60%
17,Illinois,17145030200,"Perry County, IL - 17145030200",2013-2017,56.20%
17,Illinois,17145030300,"Perry County, IL - 17145030300",2013-2017,61.50%
17,Illinois,17145030400,"Perry County, IL - 17145030400",2013-2017,60.00%
17,Illinois,17145030500,"Perry County, IL - 17145030500",2013-2017,70.30%
17,Illinois,17145030600,"Perry County, IL - 17145030600",2013-2017,51.50%
17,Illinois,17147954500,"Piatt County, IL - 17147954500",2013-2017,69.40%
17,Illinois,17147954600,"Piatt County, IL - 17147954600",2013-2017,73.60%
17,Illinois,17147954700,"Piatt County, IL - 17147954700",2013-2017,65.00%
17,Illinois,17147954800,"Piatt County, IL - 17147954800",2013-2017,72.80%
17,Illinois,17149952400,"Pike County, IL - 17149952400",2013-2017,56.40%
17,Illinois,17149952500,"Pike County, IL - 17149952500",2013-2017,60.40%
17,Illinois,17149952600,"Pike County, IL - 17149952600",2013-2017,54.60%
17,Illinois,17149952700,"Pike County, IL - 17149952700",2013-2017,56.00%
17,Illinois,17149952800,"Pike County, IL - 17149952800",2013-2017,52.60%
17,Illinois,17151971200,"Pope County, IL - 17151971200",2013-2017,52.50%
17,Illinois,17151971300,"Pope County, IL - 17151971300",2013-2017,43.20%
17,Illinois,17153971000,"Pulaski County, IL - 17153971000",2013-2017,45.10%
17,Illinois,17153971100,"Pulaski County, IL - 17153971100",2013-2017,42.60%
17,Illinois,17155954500,"Putnam County, IL - 17155954500",2013-2017,62.80%
17,Illinois,17155954600,"Putnam County, IL - 17155954600",2013-2017,62.20%
17,Illinois,17157950500,"Randolph County, IL - 17157950500",2013-2017,57.90%
17,Illinois,17157950600,"Randolph County, IL - 17157950600",2013-2017,56.50%
17,Illinois,17157950700,"Randolph County, IL - 17157950700",2013-2017,68.90%
17,Illinois,17157950800,"Randolph County, IL - 17157950800",2013-2017,71.10%
17,Illinois,17157950900,"Randolph County, IL - 17157950900",2013-2017,57.00%
17,Illinois,17157951000,"Randolph County, IL - 17157951000",2013-2017,64.60%
17,Illinois,17157951100,"Randolph County, IL - 17157951100",2013-2017,54.20%
17,Illinois,17157951200,"Randolph County, IL - 17157951200",2013-2017,47.20%
17,Illinois,17157951300,"Randolph County, IL - 17157951300",2013-2017,55.60%
17,Illinois,17159977900,"Richland County, IL - 17159977900",2013-2017,52.70%
17,Illinois,17159978000,"Richland County, IL - 17159978000",2013-2017,49.50%
17,Illinois,17159978100,"Richland County, IL - 17159978100",2013-2017,62.90%
17,Illinois,17159978200,"Richland County, IL - 17159978200",2013-2017,66.90%
17,Illinois,17159978300,"Richland County, IL - 17159978300",2013-2017,58.70%
17,Illinois,17161020100,"Rock Island County, IL - 17161020100",2013-2017,70.10%
17,Illinois,17161020200,"Rock Island County, IL - 17161020200",2013-2017,62.80%
17,Illinois,17161020300,"Rock Island County, IL - 17161020300",2013-2017,60.80%
17,Illinois,17161020400,"Rock Island County, IL - 17161020400",2013-2017,74.10%
17,Illinois,17161020600,"Rock Island County, IL - 17161020600",2013-2017,58.40%
17,Illinois,17161020700,"Rock Island County, IL - 17161020700",2013-2017,73.40%
17,Illinois,17161020800,"Rock Island County, IL - 17161020800",2013-2017,64.00%
17,Illinois,17161020900,"Rock Island County, IL - 17161020900",2013-2017,66.00%
17,Illinois,17161021000,"Rock Island County, IL - 17161021000",2013-2017,57.40%
17,Illinois,17161021100,"Rock Island County, IL - 17161021100",2013-2017,72.60%
17,Illinois,17161021200,"Rock Island County, IL - 17161021200",2013-2017,68.20%
17,Illinois,17161021300,"Rock Island County, IL - 17161021300",2013-2017,63.90%
17,Illinois,17161021400,"Rock Island County, IL - 17161021400",2013-2017,59.60%
17,Illinois,17161021500,"Rock Island County, IL - 17161021500",2013-2017,70.50%
17,Illinois,17161021600,"Rock Island County, IL - 17161021600",2013-2017,65.10%
17,Illinois,17161021700,"Rock Island County, IL - 17161021700",2013-2017,66.20%
17,Illinois,17161021800,"Rock Island County, IL - 17161021800",2013-2017,64.80%
17,Illinois,17161021900,"Rock Island County, IL - 17161021900",2013-2017,48.20%
17,Illinois,17161022000,"Rock Island County, IL - 17161022000",2013-2017,74.50%
17,Illinois,17161022100,"Rock Island County, IL - 17161022100",2013-2017,59.40%
17,Illinois,17161022200,"Rock Island County, IL - 17161022200",2013-2017,62.60%
17,Illinois,17161022300,"Rock Island County, IL - 17161022300",2013-2017,70.00%
17,Illinois,17161022600,"Rock Island County, IL - 17161022600",2013-2017,60.80%
17,Illinois,17161022800,"Rock Island County, IL - 17161022800",2013-2017,69.70%
17,Illinois,17161022900,"Rock Island County, IL - 17161022900",2013-2017,70.90%
17,Illinois,17161023000,"Rock Island County, IL - 17161023000",2013-2017,66.40%
17,Illinois,17161023100,"Rock Island County, IL - 17161023100",2013-2017,73.50%
17,Illinois,17161023200,"Rock Island County, IL - 17161023200",2013-2017,58.20%
17,Illinois,17161023300,"Rock Island County, IL - 17161023300",2013-2017,74.30%
17,Illinois,17161023500,"Rock Island County, IL - 17161023500",2013-2017,68.10%
17,Illinois,17161023600,"Rock Island County, IL - 17161023600",2013-2017,57.70%
17,Illinois,17161023700,"Rock Island County, IL - 17161023700",2013-2017,56.70%
17,Illinois,17161024000,"Rock Island County, IL - 17161024000",2013-2017,74.30%
17,Illinois,17161024101,"Rock Island County, IL - 17161024101",2013-2017,71.80%
17,Illinois,17161024102,"Rock Island County, IL - 17161024102",2013-2017,67.30%
17,Illinois,17161024103,"Rock Island County, IL - 17161024103",2013-2017,70.90%
17,Illinois,17161024200,"Rock Island County, IL - 17161024200",2013-2017,63.40%
17,Illinois,17161024300,"Rock Island County, IL - 17161024300",2013-2017,59.30%
17,Illinois,17161024400,"Rock Island County, IL - 17161024400",2013-2017,59.20%
17,Illinois,17161024500,"Rock Island County, IL - 17161024500",2013-2017,63.30%
17,Illinois,17165955100,"Saline County, IL - 17165955100",2013-2017,63.30%
17,Illinois,17165955500,"Saline County, IL - 17165955500",2013-2017,52.00%
17,Illinois,17165955600,"Saline County, IL - 17165955600",2013-2017,60.60%
17,Illinois,17165955700,"Saline County, IL - 17165955700",2013-2017,64.70%
17,Illinois,17165955800,"Saline County, IL - 17165955800",2013-2017,61.70%
17,Illinois,17165955900,"Saline County, IL - 17165955900",2013-2017,55.70%
17,Illinois,17165956000,"Saline County, IL - 17165956000",2013-2017,56.10%
17,Illinois,17165956100,"Saline County, IL - 17165956100",2013-2017,63.70%
17,Illinois,17165956200,"Saline County, IL - 17165956200",2013-2017,64.80%
17,Illinois,17167000100,"Sangamon County, IL - 17167000100",2013-2017,60.20%
17,Illinois,17167000201,"Sangamon County, IL - 17167000201",2013-2017,70.00%
17,Illinois,17167000202,"Sangamon County, IL - 17167000202",2013-2017,62.20%
17,Illinois,17167000300,"Sangamon County, IL - 17167000300",2013-2017,55.20%
17,Illinois,17167000400,"Sangamon County, IL - 17167000400",2013-2017,60.50%
17,Illinois,17167000501,"Sangamon County, IL - 17167000501",2013-2017,66.00%
17,Illinois,17167000503,"Sangamon County, IL - 17167000503",2013-2017,66.40%
17,Illinois,17167000504,"Sangamon County, IL - 17167000504",2013-2017,68.90%
17,Illinois,17167000600,"Sangamon County, IL - 17167000600",2013-2017,60.10%
17,Illinois,17167000700,"Sangamon County, IL - 17167000700",2013-2017,62.40%
17,Illinois,17167000800,"Sangamon County, IL - 17167000800",2013-2017,62.00%
17,Illinois,17167000900,"Sangamon County, IL - 17167000900",2013-2017,48.30%
17,Illinois,17167001001,"Sangamon County, IL - 17167001001",2013-2017,65.70%
17,Illinois,17167001003,"Sangamon County, IL - 17167001003",2013-2017,75.10%
17,Illinois,17167001004,"Sangamon County, IL - 17167001004",2013-2017,76.00%
17,Illinois,17167001100,"Sangamon County, IL - 17167001100",2013-2017,74.40%
17,Illinois,17167001200,"Sangamon County, IL - 17167001200",2013-2017,85.80%
17,Illinois,17167001300,"Sangamon County, IL - 17167001300",2013-2017,63.90%
17,Illinois,17167001400,"Sangamon County, IL - 17167001400",2013-2017,50.70%
17,Illinois,17167001500,"Sangamon County, IL - 17167001500",2013-2017,61.00%
17,Illinois,17167001600,"Sangamon County, IL - 17167001600",2013-2017,55.90%
17,Illinois,17167001700,"Sangamon County, IL - 17167001700",2013-2017,72.60%
17,Illinois,17167001800,"Sangamon County, IL - 17167001800",2013-2017,69.40%
17,Illinois,17167001900,"Sangamon County, IL - 17167001900",2013-2017,66.40%
17,Illinois,17167002000,"Sangamon County, IL - 17167002000",2013-2017,66.50%
17,Illinois,17167002100,"Sangamon County, IL - 17167002100",2013-2017,77.90%
17,Illinois,17167002200,"Sangamon County, IL - 17167002200",2013-2017,77.30%
17,Illinois,17167002300,"Sangamon County, IL - 17167002300",2013-2017,57.30%
17,Illinois,17167002400,"Sangamon County, IL - 17167002400",2013-2017,62.00%
17,Illinois,17167002500,"Sangamon County, IL - 17167002500",2013-2017,69.70%
17,Illinois,17167002600,"Sangamon County, IL - 17167002600",2013-2017,69.60%
17,Illinois,17167002700,"Sangamon County, IL - 17167002700",2013-2017,67.40%
17,Illinois,17167002801,"Sangamon County, IL - 17167002801",2013-2017,72.80%
17,Illinois,17167002802,"Sangamon County, IL - 17167002802",2013-2017,72.80%
17,Illinois,17167002900,"Sangamon County, IL - 17167002900",2013-2017,72.40%
17,Illinois,17167003000,"Sangamon County, IL - 17167003000",2013-2017,75.20%
17,Illinois,17167003100,"Sangamon County, IL - 17167003100",2013-2017,79.90%
17,Illinois,17167003201,"Sangamon County, IL - 17167003201",2013-2017,85.20%
17,Illinois,17167003202,"Sangamon County, IL - 17167003202",2013-2017,80.70%
17,Illinois,17167003203,"Sangamon County, IL - 17167003203",2013-2017,85.00%
17,Illinois,17167003300,"Sangamon County, IL - 17167003300",2013-2017,75.30%
17,Illinois,17167003400,"Sangamon County, IL - 17167003400",2013-2017,74.30%
17,Illinois,17167003500,"Sangamon County, IL - 17167003500",2013-2017,73.90%
17,Illinois,17167003601,"Sangamon County, IL - 17167003601",2013-2017,74.50%
17,Illinois,17167003602,"Sangamon County, IL - 17167003602",2013-2017,72.60%
17,Illinois,17167003603,"Sangamon County, IL - 17167003603",2013-2017,82.10%
17,Illinois,17167003604,"Sangamon County, IL - 17167003604",2013-2017,75.70%
17,Illinois,17167003700,"Sangamon County, IL - 17167003700",2013-2017,80.40%
17,Illinois,17167003801,"Sangamon County, IL - 17167003801",2013-2017,69.30%
17,Illinois,17167003802,"Sangamon County, IL - 17167003802",2013-2017,67.40%
17,Illinois,17167003901,"Sangamon County, IL - 17167003901",2013-2017,81.50%
17,Illinois,17167003902,"Sangamon County, IL - 17167003902",2013-2017,74.60%
17,Illinois,17167004000,"Sangamon County, IL - 17167004000",2013-2017,68.10%
17,Illinois,17169970100,"Schuyler County, IL - 17169970100",2013-2017,61.10%
17,Illinois,17169970200,"Schuyler County, IL - 17169970200",2013-2017,53.30%
17,Illinois,17169970300,"Schuyler County, IL - 17169970300",2013-2017,63.30%
17,Illinois,17171970600,"Scott County, IL - 17171970600",2013-2017,70.40%
17,Illinois,17171970700,"Scott County, IL - 17171970700",2013-2017,62.50%
17,Illinois,17173959100,"Shelby County, IL - 17173959100",2013-2017,65.70%
17,Illinois,17173959200,"Shelby County, IL - 17173959200",2013-2017,57.80%
17,Illinois,17173959300,"Shelby County, IL - 17173959300",2013-2017,58.10%
17,Illinois,17173959400,"Shelby County, IL - 17173959400",2013-2017,64.70%
17,Illinois,17173959500,"Shelby County, IL - 17173959500",2013-2017,63.50%
17,Illinois,17173959600,"Shelby County, IL - 17173959600",2013-2017,50.00%
17,Illinois,17163500400,"St. Clair County, IL - 17163500400",2013-2017,27.10%
17,Illinois,17163500500,"St. Clair County, IL - 17163500500",2013-2017,41.00%
17,Illinois,17163500900,"St. Clair County, IL - 17163500900",2013-2017,43.50%
17,Illinois,17163501100,"St. Clair County, IL - 17163501100",2013-2017,37.20%
17,Illinois,17163501200,"St. Clair County, IL - 17163501200",2013-2017,32.30%
17,Illinois,17163501300,"St. Clair County, IL - 17163501300",2013-2017,43.90%
17,Illinois,17163501400,"St. Clair County, IL - 17163501400",2013-2017,47.00%
17,Illinois,17163501501,"St. Clair County, IL - 17163501501",2013-2017,62.70%
17,Illinois,17163501502,"St. Clair County, IL - 17163501502",2013-2017,60.10%
17,Illinois,17163501602,"St. Clair County, IL - 17163501602",2013-2017,66.30%
17,Illinois,17163501603,"St. Clair County, IL - 17163501603",2013-2017,64.20%
17,Illinois,17163501604,"St. Clair County, IL - 17163501604",2013-2017,48.40%
17,Illinois,17163501605,"St. Clair County, IL - 17163501605",2013-2017,59.60%
17,Illinois,17163501700,"St. Clair County, IL - 17163501700",2013-2017,57.80%
17,Illinois,17163501800,"St. Clair County, IL - 17163501800",2013-2017,59.10%
17,Illinois,17163501900,"St. Clair County, IL - 17163501900",2013-2017,71.60%
17,Illinois,17163502100,"St. Clair County, IL - 17163502100",2013-2017,43.90%
17,Illinois,17163502200,"St. Clair County, IL - 17163502200",2013-2017,38.70%
17,Illinois,17163502300,"St. Clair County, IL - 17163502300",2013-2017,55.80%
17,Illinois,17163502401,"St. Clair County, IL - 17163502401",2013-2017,29.90%
17,Illinois,17163502404,"St. Clair County, IL - 17163502404",2013-2017,55.70%
17,Illinois,17163502500,"St. Clair County, IL - 17163502500",2013-2017,40.70%
17,Illinois,17163502602,"St. Clair County, IL - 17163502602",2013-2017,53.20%
17,Illinois,17163502603,"St. Clair County, IL - 17163502603",2013-2017,53.50%
17,Illinois,17163502700,"St. Clair County, IL - 17163502700",2013-2017,35.40%
17,Illinois,17163502800,"St. Clair County, IL - 17163502800",2013-2017,42.50%
17,Illinois,17163502900,"St. Clair County, IL - 17163502900",2013-2017,49.40%
17,Illinois,17163503100,"St. Clair County, IL - 17163503100",2013-2017,67.60%
17,Illinois,17163503202,"St. Clair County, IL - 17163503202",2013-2017,66.70%
17,Illinois,17163503203,"St. Clair County, IL - 17163503203",2013-2017,70.40%
17,Illinois,17163503211,"St. Clair County, IL - 17163503211",2013-2017,66.10%
17,Illinois,17163503301,"St. Clair County, IL - 17163503301",2013-2017,71.40%
17,Illinois,17163503304,"St. Clair County, IL - 17163503304",2013-2017,70.90%
17,Illinois,17163503322,"St. Clair County, IL - 17163503322",2013-2017,66.90%
17,Illinois,17163503323,"St. Clair County, IL - 17163503323",2013-2017,74.10%
17,Illinois,17163503324,"St. Clair County, IL - 17163503324",2013-2017,82.80%
17,Illinois,17163503332,"St. Clair County, IL - 17163503332",2013-2017,66.00%
17,Illinois,17163503334,"St. Clair County, IL - 17163503334",2013-2017,75.40%
17,Illinois,17163503402,"St. Clair County, IL - 17163503402",2013-2017,71.40%
17,Illinois,17163503404,"St. Clair County, IL - 17163503404",2013-2017,90.00%
17,Illinois,17163503411,"St. Clair County, IL - 17163503411",2013-2017,63.20%
17,Illinois,17163503412,"St. Clair County, IL - 17163503412",2013-2017,76.60%
17,Illinois,17163503413,"St. Clair County, IL - 17163503413",2013-2017,73.10%
17,Illinois,17163503414,"St. Clair County, IL - 17163503414",2013-2017,74.00%
17,Illinois,17163503800,"St. Clair County, IL - 17163503800",2013-2017,88.30%
17,Illinois,17163503903,"St. Clair County, IL - 17163503903",2013-2017,81.90%
17,Illinois,17163503904,"St. Clair County, IL - 17163503904",2013-2017,80.90%
17,Illinois,17163503905,"St. Clair County, IL - 17163503905",2013-2017,79.00%
17,Illinois,17163503906,"St. Clair County, IL - 17163503906",2013-2017,68.50%
17,Illinois,17163504001,"St. Clair County, IL - 17163504001",2013-2017,68.90%
17,Illinois,17163504002,"St. Clair County, IL - 17163504002",2013-2017,63.50%
17,Illinois,17163504302,"St. Clair County, IL - 17163504302",2013-2017,66.50%
17,Illinois,17163504303,"St. Clair County, IL - 17163504303",2013-2017,67.70%
17,Illinois,17163504351,"St. Clair County, IL - 17163504351",2013-2017,80.30%
17,Illinois,17163504352,"St. Clair County, IL - 17163504352",2013-2017,71.40%
17,Illinois,17163504353,"St. Clair County, IL - 17163504353",2013-2017,86.30%
17,Illinois,17163504354,"St. Clair County, IL - 17163504354",2013-2017,77.90%
17,Illinois,17163504355,"St. Clair County, IL - 17163504355",2013-2017,86.20%
17,Illinois,17163504500,"St. Clair County, IL - 17163504500",2013-2017,46.50%
17,Illinois,17163504600,"St. Clair County, IL - 17163504600",2013-2017,49.40%
17,Illinois,17175951400,"Stark County, IL - 17175951400",2013-2017,52.00%
17,Illinois,17175951500,"Stark County, IL - 17175951500",2013-2017,62.40%
17,Illinois,17177000100,"Stephenson County, IL - 17177000100",2013-2017,66.50%
17,Illinois,17177000200,"Stephenson County, IL - 17177000200",2013-2017,64.50%
17,Illinois,17177000300,"Stephenson County, IL - 17177000300",2013-2017,65.70%
17,Illinois,17177000400,"Stephenson County, IL - 17177000400",2013-2017,69.90%
17,Illinois,17177000500,"Stephenson County, IL - 17177000500",2013-2017,54.50%
17,Illinois,17177000600,"Stephenson County, IL - 17177000600",2013-2017,64.80%
17,Illinois,17177000700,"Stephenson County, IL - 17177000700",2013-2017,45.50%
17,Illinois,17177000800,"Stephenson County, IL - 17177000800",2013-2017,63.60%
17,Illinois,17177000900,"Stephenson County, IL - 17177000900",2013-2017,59.40%
17,Illinois,17177001000,"Stephenson County, IL - 17177001000",2013-2017,55.00%
17,Illinois,17177001100,"Stephenson County, IL - 17177001100",2013-2017,57.60%
17,Illinois,17177001200,"Stephenson County, IL - 17177001200",2013-2017,70.80%
17,Illinois,17177001300,"Stephenson County, IL - 17177001300",2013-2017,63.80%
17,Illinois,17179020100,"Tazewell County, IL - 17179020100",2013-2017,58.20%
17,Illinois,17179020301,"Tazewell County, IL - 17179020301",2013-2017,58.50%
17,Illinois,17179020302,"Tazewell County, IL - 17179020302",2013-2017,65.30%
17,Illinois,17179020400,"Tazewell County, IL - 17179020400",2013-2017,58.10%
17,Illinois,17179020500,"Tazewell County, IL - 17179020500",2013-2017,69.00%
17,Illinois,17179020600,"Tazewell County, IL - 17179020600",2013-2017,69.90%
17,Illinois,17179020700,"Tazewell County, IL - 17179020700",2013-2017,69.00%
17,Illinois,17179020800,"Tazewell County, IL - 17179020800",2013-2017,59.90%
17,Illinois,17179020900,"Tazewell County, IL - 17179020900",2013-2017,54.40%
17,Illinois,17179021000,"Tazewell County, IL - 17179021000",2013-2017,64.60%
17,Illinois,17179021101,"Tazewell County, IL - 17179021101",2013-2017,63.30%
17,Illinois,17179021102,"Tazewell County, IL - 17179021102",2013-2017,65.80%
17,Illinois,17179021201,"Tazewell County, IL - 17179021201",2013-2017,76.50%
17,Illinois,17179021202,"Tazewell County, IL - 17179021202",2013-2017,68.60%
17,Illinois,17179021203,"Tazewell County, IL - 17179021203",2013-2017,73.20%
17,Illinois,17179021500,"Tazewell County, IL - 17179021500",2013-2017,66.20%
17,Illinois,17179021603,"Tazewell County, IL - 17179021603",2013-2017,75.70%
17,Illinois,17179021604,"Tazewell County, IL - 17179021604",2013-2017,71.50%
17,Illinois,17179021605,"Tazewell County, IL - 17179021605",2013-2017,71.00%
17,Illinois,17179021606,"Tazewell County, IL - 17179021606",2013-2017,70.90%
17,Illinois,17179021701,"Tazewell County, IL - 17179021701",2013-2017,77.20%
17,Illinois,17179021702,"Tazewell County, IL - 17179021702",2013-2017,69.20%
17,Illinois,17179021801,"Tazewell County, IL - 17179021801",2013-2017,64.90%
17,Illinois,17179021802,"Tazewell County, IL - 17179021802",2013-2017,66.30%
17,Illinois,17179021900,"Tazewell County, IL - 17179021900",2013-2017,67.00%
17,Illinois,17179022000,"Tazewell County, IL - 17179022000",2013-2017,67.80%
17,Illinois,17179022100,"Tazewell County, IL - 17179022100",2013-2017,71.10%
17,Illinois,17179022200,"Tazewell County, IL - 17179022200",2013-2017,72.10%
17,Illinois,17179022300,"Tazewell County, IL - 17179022300",2013-2017,77.80%
17,Illinois,17179022400,"Tazewell County, IL - 17179022400",2013-2017,65.60%
17,Illinois,17181950100,"Union County, IL - 17181950100",2013-2017,58.90%
17,Illinois,17181950200,"Union County, IL - 17181950200",2013-2017,56.10%
17,Illinois,17181950300,"Union County, IL - 17181950300",2013-2017,63.10%
17,Illinois,17181950400,"Union County, IL - 17181950400",2013-2017,57.30%
17,Illinois,17181950500,"Union County, IL - 17181950500",2013-2017,57.00%
17,Illinois,17183000100,"Vermilion County, IL - 17183000100",2013-2017,55.50%
17,Illinois,17183000200,"Vermilion County, IL - 17183000200",2013-2017,43.20%
17,Illinois,17183000300,"Vermilion County, IL - 17183000300",2013-2017,56.50%
17,Illinois,17183000400,"Vermilion County, IL - 17183000400",2013-2017,54.10%
17,Illinois,17183000500,"Vermilion County, IL - 17183000500",2013-2017,45.40%
17,Illinois,17183000600,"Vermilion County, IL - 17183000600",2013-2017,64.00%
17,Illinois,17183000700,"Vermilion County, IL - 17183000700",2013-2017,64.60%
17,Illinois,17183000800,"Vermilion County, IL - 17183000800",2013-2017,52.70%
17,Illinois,17183000900,"Vermilion County, IL - 17183000900",2013-2017,49.60%
17,Illinois,17183001200,"Vermilion County, IL - 17183001200",2013-2017,50.00%
17,Illinois,17183001300,"Vermilion County, IL - 17183001300",2013-2017,58.90%
17,Illinois,17183010100,"Vermilion County, IL - 17183010100",2013-2017,64.40%
17,Illinois,17183010200,"Vermilion County, IL - 17183010200",2013-2017,54.60%
17,Illinois,17183010300,"Vermilion County, IL - 17183010300",2013-2017,57.90%
17,Illinois,17183010400,"Vermilion County, IL - 17183010400",2013-2017,56.50%
17,Illinois,17183010500,"Vermilion County, IL - 17183010500",2013-2017,53.80%
17,Illinois,17183010600,"Vermilion County, IL - 17183010600",2013-2017,61.30%
17,Illinois,17183010701,"Vermilion County, IL - 17183010701",2013-2017,38.50%
17,Illinois,17183010702,"Vermilion County, IL - 17183010702",2013-2017,63.20%
17,Illinois,17183010800,"Vermilion County, IL - 17183010800",2013-2017,60.00%
17,Illinois,17183010900,"Vermilion County, IL - 17183010900",2013-2017,62.70%
17,Illinois,17183011000,"Vermilion County, IL - 17183011000",2013-2017,62.60%
17,Illinois,17183011100,"Vermilion County, IL - 17183011100",2013-2017,56.70%
17,Illinois,17183011200,"Vermilion County, IL - 17183011200",2013-2017,44.20%
17,Illinois,17185957200,"Wabash County, IL - 17185957200",2013-2017,58.80%
17,Illinois,17185957300,"Wabash County, IL - 17185957300",2013-2017,51.80%
17,Illinois,17185957400,"Wabash County, IL - 17185957400",2013-2017,66.50%
17,Illinois,17185957500,"Wabash County, IL - 17185957500",2013-2017,65.00%
17,Illinois,17187870100,"Warren County, IL - 17187870100",2013-2017,63.50%
17,Illinois,17187870200,"Warren County, IL - 17187870200",2013-2017,66.40%
17,Illinois,17187870300,"Warren County, IL - 17187870300",2013-2017,55.90%
17,Illinois,17187870400,"Warren County, IL - 17187870400",2013-2017,63.90%
17,Illinois,17187870500,"Warren County, IL - 17187870500",2013-2017,68.00%
17,Illinois,17189950100,"Washington County, IL - 17189950100",2013-2017,61.00%
17,Illinois,17189950200,"Washington County, IL - 17189950200",2013-2017,62.20%
17,Illinois,17189950300,"Washington County, IL - 17189950300",2013-2017,60.60%
17,Illinois,17189950400,"Washington County, IL - 17189950400",2013-2017,58.40%
17,Illinois,17191954900,"Wayne County, IL - 17191954900",2013-2017,61.30%
17,Illinois,17191955000,"Wayne County, IL - 17191955000",2013-2017,51.00%
17,Illinois,17191955100,"Wayne County, IL - 17191955100",2013-2017,54.70%
17,Illinois,17191955200,"Wayne County, IL - 17191955200",2013-2017,56.90%
17,Illinois,17191955300,"Wayne County, IL - 17191955300",2013-2017,56.00%
